,title,isbn,publisher,pubdate,language
0,혼자 공부하는 파이썬 (1:1 과외하듯 배우는 프로그래밍 자습서),9791162245651,한빛미디어,20220601,Python
1,파이썬 웹 스크레이핑 완벽 가이드 (파이썬 기초문법부터 스트림릿을 이용한 웹 앱 제작과 카카오 API 활용까지),9791158393571,위키북스,20220927,Python
2,"파이썬과 40개의 작품들 (자동화, 크롤링, 이미지처리, 데이터분석, 웹페이지, GUI 프로그램, 게임)",9791185553931,앤써북,20220228,Python
3,CODING BASICS PYTHON (파이썬),9788959604210,렉스미디어닷넷,20220210,Python
4,파이썬,9788970506784,생능출판,20220309,Python
5,파이썬 머신러닝 완벽 가이드 (다양한 캐글 예제와 함께 기초 알고리즘부터 최신 기법까지 배우는),9791158393229,위키북스,20220421,Python
6,밑바닥부터 시작하는 딥러닝 (파이썬으로 익히는 딥러닝 이론과 구현),9788968484636,한빛미디어,20170103,Python
7,파이썬 (제2판),9791166750991,북두,20220120,Python
8,Do it! 점프 투 파이썬 (이미 200만명이 이 책으로 프로그래밍을 시작했다!),9791163030911,이지스퍼블리싱,20190620,Python
9,파이썬,9788970509723,생능출판,20190228,Python
10,CPython 파헤치기 (따라 하면서 이해하는 파이썬 내부의 동작 원리),9788966263677,인사이트,20220923,Python
11,파이썬,9788970187990,기한재,20200225,Python
12,Do it! 알고리즘 코딩 테스트: 파이썬 편 (코딩 테스트를 처음 준비하는 취준생의 필독서!),9791163033936,이지스퍼블리싱,20220816,Python
13,파이썬 텍스트 마이닝 완벽 가이드 (자연어 처리 기초부터 딥러닝 기반 BERT 모델까지),9791158393007,위키북스,20220218,Python
14,파이썬,9791185578330,인피니티북스,20170830,Python
15,파이썬 (비전공자를위한 파이썬 기초 입문서),9791186179369,에듀웨이,20190525,Python
16,파이썬,9791159069048,복두출판사,20200820,Python
17,파이썬,9791156006978,도서출판 홍릉(홍릉과학출판사),20190902,Python
18,파이썬,9788980815197,현우사,20180305,Python
19,파이썬 (제4판),9788970938981,광문각,20180530,Python
20,파이썬,9788970508658,생능출판,20160831,Python
21,파이썬,9788980815180,현우사,20180305,Python
22,파이썬 (다양한 예제로 알로리즘 쉽게 분석하기),9791188577255,다본,20190410,Python
23,파이썬,9788920028892,에피스테메,20180302,Python
24,파이썬,9788970508504,생능출판,20160205,Python
25,"안녕, 파이썬",9791168361621,북랩,20220314,Python
26,단단한 파이썬 (더 깔끔하고 관리가 쉬운 파이썬 코드를 위해),9791161756677,에이콘출판,20220824,Python
27,디딤돌 파이썬 (구조적 프로그래밍으로 설명한 파이썬 기초),9791192373058,인피니티북스,20220823,Python
28,파이썬 3 (프로그래밍을 배우기에 가장 재미있는 언어),9788968482359,한빛미디어,20160210,Python
29,새내기 파이썬,9788970505558,생능출판,20220630,Python
30,파이썬 연습 (개정판),9788957273357,그린,20220225,Python
31,파이썬 스타트 (AI로 가는 첫걸음),9791192373027,인피니티북스,20220628,Python
32,파이썬 훈련소,9791137289482,부크크(bookk),20220719,Python
33,으뜸 파이썬 (프로그래밍을 사랑하는 두 교수가 작정하고 쓴),9788970503691,생능출판,20200217,Python
34,파이썬 기초 실습,9791192373010,인피니티북스,20220427,Python
35,스타트 파이썬 (예제로 시작하는 파이썬 코딩),9791192038049,인포앤북,20220222,Python
36,"파이썬 프로그래밍 (Step by Step 처음 시작하는, 개정판)",9788980783120,가메,20220907,Python
37,클린 파이썬 (효과적인 파이썬 코딩 기법),9791161755113,에이콘출판,20210416,Python
38,누구나 파이썬 (기초부터 시작하는 코딩과 데이터 분석),9791188829231,디스커버리미디어,20220110,Python
39,파이썬 입문 (3step으로 확실하게 배우는),9791162262979,시그마프레스,20210105,Python
40,25시간만에 배우는 머신러닝 예제 (파이썬 활용),9791188145324,이모션미디어,20180131,Python
41,"전문가를 위한 파이썬 프로그래밍 (애플리케이션 구축,유지보수,패키징,배포 등 모던 파이썬 개발 마스터하기)",9791192469201,제이펍,20220812,Python
42,파이썬과 데이터 과학 (파이썬으로 시작하는 데이터 과학과 기계학습),9788970504773,생능출판,20201228,Python
43,파이썬 정복 (파이썬 개발에 필요한 기본 지식을 모두 담은 파이썬 입문서),9791162240540,한빛미디어,20180402,Python
44,파이썬의 신 (프로그래밍 언어를 배운다는 것),9788997924271,로드북,20190214,Python
45,파이썬 코딩,9788996700821,캐멀컨설팅,20170717,Python
46,달구나 파이썬!,9791188831999,연두에디션,20211201,Python
47,파이썬 연습,9788957273012,그린,20200227,Python
48,이것이 취업을 위한 코딩 테스트다 with 파이썬 (취업과 이직을 결정하는 알고리즘 인터뷰 완벽 가이드),9791162243077,한빛미디어,20200805,Python
49,ELS 평가를 위한 몬테카를로 시뮬레이션과 유한차분법 파이썬 활용 (파이썬 활용),9791187541660,지오북스,20191101,Python
50,"파이썬 한권으로 끝내기: 데이터분석전문가(ADP) + 빅데이터분석기사 실기대비 (국가공인/국가기술 자격, 파이썬의 기초부터 심화까지 모두 잡는 핵심요약, 실제출제경향을 반영한 기출동형 모의고사 3회분)",9791138321853,시대고시기획,20220603,Python
51,똑똑한 파이썬 (주니어를 위한 최적의 코딩 학습서),9791196440985,인포앤북,20210601,Python
52,파이썬 수치해석,9791189057312,휴먼싸이언스,20220218,Python
53,Wonder 파이썬 (놀랍도록 쉬운 파이썬 기초),9791192373034,인피니티북스,20220708,Python
54,파이썬 코딩 실습(기본편),9791165366407,좋은땅,20200727,Python
55,라이노 파이썬,9791160033236,창조와지식,20210621,Python
56,"파이썬 스킬 업 (기초를 넘어서, 파이썬을 파이썬답게 사용하자!)",9791165215675,길벗,20210531,Python
57,마케터의 파이썬 (코딩의 C도 모르는 우리들을 위한 맞춤 프로그래밍 가이드),9791157832361,e비즈북스,20220126,Python
58,고성능 파이썬 (파이썬 성능 잠재력을 끌어내는 실용적인 개발 전략서),9791162244210,한빛미디어,20210510,Python
59,파이썬 챌린지 (150개의 코딩 과제로 배운다),9791191600018,제이펍,20210512,Python
60,파이썬 기반 금융 인공지능 (파이썬과 케라스를 활용한 금융 시계열 데이터 기반 알고리즘 트레이딩전략),9791169210300,한빛미디어,20220928,Python
61,파이썬의 정석 (파이썬 본질에 집중하다),9791186710623,루비페이퍼,20210301,Python
62,"진지한 파이썬 (파이썬 작동 원리에서 확장, 테스트, 배포, 최적화까지)",9791162243794,한빛미디어,20210125,Python
63,연오의 파이썬 (친절한 개념 설명과 체계적인 예제로 배우는),9788966262823,인사이트,20201231,Python
64,나혼자 파이썬,9788960883635,디지털북스,20201210,Python
65,파이썬 첫걸음 (슈퍼히어로처럼 파이썬을 배우자),9791191198010,잇플,20201228,Python
66,"파이썬 자동화 교과서 (업무 생산성을 3배 높이는 엑셀, 워드, 크롤링, 메일 자동화 기술)",9791192469195,제이펍,20220719,Python
67,파이썬 알고리즘,9788970504797,생능출판,20210128,Python
68,"파이썬 매일 코딩 (매일 10분, 50가지 연습 문제로 키우는 파이썬 코딩 실력!)",9791165217884,길벗,20211130,Python
69,모두의 파이썬 (20일 만에 배우는 프로그래밍 기초),9791160505856,길벗,20181009,Python
70,나의 첫 파이썬 (전 세계가 선택한 프로젝트 기반 프로그래밍 입문서),9791162243060,한빛미디어,20200701,Python
71,AI 수학 with 파이썬 (한 권으로 배우는 인공지능 수학 첫걸음),9788931463378,영진닷컴,20210115,Python
72,바로 쓰는 파이썬,9788952128867,서울대학교출판문화원,20190228,Python
73,파이썬 데이터 분석,9788970505602,생능출판,20220225,Python
74,유쾌한 파이썬 (데이터 수집 분석 통계 은닉 암호화 기술),9788960777880,에이콘출판,20151130,Python
75,모두의 파이썬 (20일 만에 배우는 프로그래밍 기초),9791186978894,길벗,20160509,Python
76,파파와 파이썬,9791196291006,아이캔디,20180201,Python
77,똑똑한 파이썬 (주니어를 위한 최선의 코딩 학습),9791196440916,코딩스쿨,20190701,Python
78,"파이썬 네트워크 프로그래밍 (사물인터넷을 위한, 제3-2판)",9791166751936,복두출판사,20220930,Python
79,스타트 파이썬 (코딩 초보를 위한 최상의 파이썬 학습서!),9791196440909,코딩스쿨,20180901,Python
80,고성능 파이썬 (파이썬3 버전 기준),9788968484995,한빛미디어,20160810,Python
81,자기주도 파이썬 (정보영재 및 올림피아드를 위한 최적의 입문서),9791166750564,복두출판사,20210730,Python
82,파이썬 프로그래밍 (기초부터 실전 프로그래밍까지 한 권에 끝내는),9791138312639,시대인,20220110,Python
83,코딩 수학 (알고리즘(순서도)과 파이썬),9791125103561,교우,20220830,Python
84,쉽게 배우는 파이썬 (누구나 쉽게 배울 수 있는 파이썬 입문서),9788958973959,삼양미디어,20210705,Python
85,파이썬 자료구조,9791156008729,홍릉,20210723,Python
86,파이썬 클린 코드 (유지보수가 쉬운 파이썬 코드를 만드는 비결),9791161340463,터닝포인트,20190225,Python
87,파이썬 고급 딥러닝,9791156008866,홍릉,20220107,Python
88,두근두근 파이썬 (쉽고! 재밌고! 흥미로운 코딩 맛!),9788970508931,생능출판,20170116,Python
89,내손으로 파이썬 (입문자를 위한 파이썬 정복),9791197471506,코딩엑스,20210517,Python
90,금융 파이썬 쿡북 (금융 데이터 처리와 기술 분석부터 딥러닝 적용까지),9791161750507,에이콘출판,20210210,Python
91,가장 쉬운 독학 알고리즘 첫걸음: 파이썬편 (코딩 테스트에 대비하는 25가지 기초 알고리즘과 최적화),9791157688050,동양북스,20220513,Python
92,시간순삭 파이썬 (당신의 1분 1초를 아껴줄),9788970504650,생능북스,20200827,Python
93,데이터 과학을 위한 파이썬 머신러닝,9791156645856,한빛아카데미,20220103,Python
94,파이썬아 반가워! (20일 안에 끝내는 코딩),9788927747147,다락원,20180827,Python
95,생활코딩! 파이썬 (가볍게 시작하여 유용하게 사용하는 생활코딩! Python),9791196058470,범,20200323,Python
96,인공지능 파이썬 기초다지기,9791156000488,홍릉,20220623,Python
97,응용미적분학 with 파이썬,9791160735499,경문사,20220901,Python
98,파이썬 코딩 도장,9791160506181,길벗,20181130,Python
99,파이썬3 바이블 (스크립트 언어의 지존을 만나다!),9788965400493,프리렉,20131001,Python
100,파이썬 입문교실 (파이썬3 버전 호환 | Windows.Mac 함께 설명),9788931458008,영진닷컴,20180711,Python
101,스타트 업 파이썬 (코딩 한 달만 시작해 봐!),9788931555646,성안당,20180607,Python
102,"모던 파이썬 입문 (프로그래밍, 시작은 파이썬이다!)",9791160509342,길벗,20191007,Python
103,이젠 나도! 파이썬 (지금 시작해도 괜찮아),9788931556278,성안당,20191004,Python
104,코딩 강화 파이썬 (단계별 구성으로 단단하게 배우는),9791188621569,제이펍,20190628,Python
105,토닥토닥 파이썬,9791196613112,플랜투,20190408,Python
106,모던 파이썬 쿡북 (주제별 문제 해결 레시피 모음),9791161751146,에이콘출판,20180222,Python
107,엑셀이 편해지는 파이썬 (엑셀 사용자를 위한 자동화 구축과 데이터 분석),9791162245545,한빛미디어,20220420,Python
108,파이썬 프로그램,9788984215177,경남대학교출판부,20181221,Python
109,클린 코드를 위한 테스트 주도 개발 (파이썬을 이용한),9788994774916,비제이퍼블릭,20150324,Python
110,실전 알고리듬 트레이딩 레벨업 (파이썬 백테스트 활용),9791161756509,에이콘출판,20220729,Python
111,케라스 딥러닝 실전 (파이썬에 기반한),9788970939643,광문각,20191029,Python
112,"클린 코드, 이제는 파이썬이다 (한 권으로 읽는 파이썬 개발자 성장 프로젝트)",9791189909451,책만,20220816,Python
113,파이썬 해킹 입문 (공격의 언어 파이썬을 이용한 해킹 연습),9788965400899,프리렉,20141208,Python
114,자기주도 파이썬 (무료 자동채점 시스템),9791159065217,복두출판사,20190420,Python
115,코딩수학 파이썬 1,9791191346077,지오아카데미,20210901,Python
116,파이썬 프로그래밍 (컴퓨터 비전공자를 위한 인공지능 활용의 시작),9788973167203,부산대학교출판문화원,20210831,Python
117,"파이썬 로보틱스 (파이썬, ROS, OpenCV를 사용해 자율 주행 로봇 만들기)",9788960778610,에이콘출판,20160520,Python
118,러닝 파이썬 세트,9791188621170,제이펍,20180328,Python
119,파이썬 머신러닝 (최신 예측 분석 기반으로 깊은 통찰력을 얻는 머신러닝 필수 가이드),9791187497035,지앤선,20170125,Python
120,알고리즘 중심의 머신러닝 가이드 (파이썬 코드 기반),9791185890722,제이펍,20161228,Python
121,파이썬과 파이게임 (쉽고 재미있게 예제로 배우는!),9788957273005,그린,20200225,Python
122,파이썬 프로그래밍,9788997587353,다올미디어,20200828,Python
123,어쩌다 데이터 분석 with 파이썬 (판다스로 시작하는 효율적인 데이터 분석 및 시각화),9791169210317,한빛미디어,20220929,Python
124,파이썬 코딩의 기초 (문제해결을 위한),9788965872139,상학당,20210701,Python
125,파이썬 마스터 3급,9788992561501,명진씨앤피,20210625,Python
126,컴퓨팅 사고를 위한 파이썬 (인공지능 프로그래밍을 포함한 개정판),9788970505282,생능출판,20220103,Python
127,파이썬 399 Step (예제로 정복하는 코딩 챌린지),9791164261987,icox(아이콕스),20220315,Python
128,모두의 인공지능 with 파이썬 (누구나 쉽게 시작하는 딥러닝 기초 프로그래밍),9791165213985,길벗,20201230,Python
129,파이썬 해킹 레시피 (웹 크롤링 및 취약점 진단 도구를 구현해보는 정보 보안 실습),9791165920722,비제이퍼블릭,20210604,Python
130,핵심만 쏙쏙 파이썬,9791188831388,연두에디션,20200210,Python
131,파이썬 코딩 0교시 (대세는 국영수코! 교과서보다 먼저 만나는 첫 코딩),9788965402923,프리렉,20210430,Python
132,파이썬 텍스트 코딩 워크북 (직접 풀어보면서 기르는 코드 리뷰 능력!),9788958974048,삼양미디어,20220520,Python
133,Do it! 첫 파이썬 (게임하듯배우는나의첫프로그래밍책 | 만화와그림으로’코딩왕초보’탈출!),9791163031567,이지스퍼블리싱,20200410,Python
134,프로그래밍 레벨업 파이썬 활용,9791162891094,북스홀릭퍼블리싱,20220829,Python
135,디지털 신호처리 (파이썬으로 배우는),9788970504230,생능출판,20200626,Python
136,"파이썬 네트워크 프로그래밍 (사물인터넷을 위한, 제3판)",9791166751073,복두출판사,20220225,Python
137,데이터 분석 with 파이썬,9791197529580,심통,20220630,Python
138,파이썬 프로그래밍,9791189057237,휴먼싸이언스,20201210,Python
139,파이썬 코딩의 기술 (똑똑하게 코딩하는 법),9791165213190,길벗,20201030,Python
140,파이썬 프로그래밍,9791156644361,한빛아카데미,20190101,Python
141,파이썬 디자인 패턴 (디자인 패턴을 사용해 소프트웨어 설계 문제 해결하기),9791161752440,에이콘출판,20190102,Python
142,파이썬 3 프로그래밍,9788992939300,위키북스,20090630,Python
143,데이터 분석을 위한 파이썬,9791192373003,인피니티북스,20220325,Python
144,파이썬 마스터 1·2급,9788992561525,명진씨앤피,20211101,Python
145,"예제로 배우는 파이썬 머신러닝 (텐서플로 2, 파이토치, 사이킷런으로)",9791192469249,제이펍,20220826,Python
146,예제부터 배우는 거꾸로 파이썬 (투자 로또 리뷰 등 6가지 유용한 주제로 시작하는 데이터 크롤링),9791165921675,비제이퍼블릭,20220819,Python
147,파이썬 무작정 따라하기 (미래의 프로그래머를 위한),9791165217891,길벗,20211220,Python
148,파이썬 프로그래밍 (자료구조와 알고리즘을 함께 배우는),9791156007180,도서출판 홍릉(홍릉과학출판사),20200120,Python
149,모두를 위한 파이썬 (제3판),9791190017060,한티에듀,20200302,Python
150,파이썬 프로그래밍 (코딩 초보자를 위한 데이터 중심의),9791185578583,인피니티북스,20191230,Python
151,"파이썬 프로그래밍 (입문부터 실무까지 한 방에 끝내는, 개정판)",9788983799920,혜지원,20190531,Python
152,파이썬 프로그래밍 (입문부터 실무까지 한 방에 끝내는),9788983798879,혜지원,20160331,Python
153,파이썬 프로그래밍,9788980782833,가메,20160720,Python
154,파이썬과 수치 해석 (파이썬 수치 해석 레시피),9791161753324,에이콘출판,20190830,Python
155,알고리즘과 파이썬,9788935305438,정익사,20190826,Python
156,"파이썬 쉽게, 더 쉽게 (친절한 설명과 다양한 예제로 배우는)",9791188621477,제이펍,20181220,Python
157,손에 잡히는 파이썬 (주피터 노트북을 이용한 파이썬 프로그래밍 | 개념부터 코어까지),9791186697573,비제이퍼블릭,20180330,Python
158,"파이썬 프로그래밍 (데이터과학 및 응용프로그램, 2판)",9791156006411,도서출판 홍릉(홍릉과학출판사),20190222,Python
159,파이썬 프로그래밍,9791187555070,한산,20170830,Python
160,파이썬 완벽 가이드,9788966260256,인사이트,20120406,Python
161,파이썬 프로그래밍,9788955027402,글로벌,20170904,Python
162,파이썬 프로그래밍,9788993712803,휴먼싸이언스,20170131,Python
163,"파이썬 성능 높이기 (프로그램 병목 찾기부터 파이썬 구현 선택, 병렬 시스템 확장까지)",9791161752419,에이콘출판,20181130,Python
164,컴맹을 위한 파이썬,9788960882324,디지털북스,20180715,Python
165,파이썬 프로그래밍,9788955027495,글로벌,20171227,Python
166,처음 만나는 파이썬 (친절한 설명! 흥미로운 예제!),9791185890814,제이펍,20170330,Python
167,파이썬 분산 컴퓨팅 (분산 컴퓨팅 기초부터 테스팅과 디버깅까지),9788960779303,에이콘출판,20161128,Python
168,파이썬 프로그래밍,9788994774466,비제이퍼블릭,20130808,Python
169,파이썬 코드 레시피 302,9791191600728,제이펍,20220418,Python
170,컴퓨팅 사고와 파이썬 (문제해결을 위한),9791156645375,한빛아카데미,20210531,Python
171,통계학: 파이썬을 이용한 분석 (제2판),9791158083588,자유아카데미,20220625,Python
172,파이썬을 이용한 통계분석 (통계 기초 이론 이해와 응용),9791158083533,자유아카데미,20220415,Python
173,파이썬 딥러닝 프로젝트,9791156009382,홍릉,20220107,Python
174,파이썬으로 배우는 머신러닝,9791156000440,홍릉,20220624,Python
175,파이썬 프로그래밍 (누구나 할 수 있는 가장 쉬운 프로그래밍 입문서),9788968482540,한빛아카데미,20160205,Python
176,파이썬 프로그래밍 (컴퓨터 기초 과학 학습을 위한),9791185123219,북스홀릭퍼블리싱,20141001,Python
177,The Python (파이썬 프로그래밍),9791127251765,부크크(Bookk),20181113,Python
178,파이썬 웹 스크래핑 (다양한 상황 해결을 통한 웹 스크랩),9788960779594,에이콘출판,20170427,Python
179,파이썬 코딩의 기술 (똑똑하게 코딩하는 법),9791186978825,길벗,20160331,Python
180,파이썬 프로그래밍 (컴퓨터 과학.데이터 과학 입문을 위한),9791156004189,도서출판 홍릉(홍릉과학출판사),20160204,Python
181,예제 중심의 파이썬 (쉽고 재미있는 프로그래밍 언어),9788992649698,인피니티북스,20111121,Python
182,핵심코어! 파이썬 프로그래밍,9791185578965,인피니티북스,20220317,Python
183,그림으로 배우는 파이썬,9788931465853,영진닷컴,20211110,Python
184,파이썬 알고리즘 인터뷰 (95가지 알고리즘 문제 풀이로 완성하는 코딩 테스트),9791189909178,책만,20200715,Python
185,파이썬 라이브러리를 활용한 텍스트 분석 (텍스트에서 통찰을 이끌어내는 98가지 자연어 처리 전략),9791169210331,한빛미디어,20221011,Python
186,파이썬을 활용한 베이지안 통계 (동전 던지기와 하키 승률로 배우는 데이터 분석),9791162245736,한빛미디어,20220630,Python
187,이것이 데이터 분석이다 with 파이썬 (파이썬으로 배우는 데이터 분석 입문),9791162242513,한빛미디어,20200210,Python
188,실전 파이썬 핸즈온 프로젝트 (문제 해결과 실무 응용력을 키우기 위한 나만의 파이썬 포트폴리오 만들기),9791189909406,책만,20220531,Python
189,이게 진짜 파이썬EASY! (기초부터 활용까지 한 권으로 끝내는),9791190641678,책밥,20220314,Python
190,"파이썬 3.6 프로그래밍 (기초 예제부터 라즈베이 파이, 알렉사, 텔레그램 봇까지 만들면서 배우는)",9791158390716,위키북스,20170718,Python
191,프로젝트로 배우는 파이썬 프로그래밍,9791185294384,학산미디어,20220915,Python
192,파이썬 입문 예제 중심 (파이썬 기초 with 데이터 분석 시각화),9791196440923,인포앤북,20200601,Python
193,혼자 공부하는 파이썬 (파이썬 최신 버전 반영),9791162241882,한빛미디어,20190610,Python
194,라즈베리 파이 프로그래밍 (파이썬으로 시작하는),9791185890487,제이펍,20160229,Python
195,파이썬을 이용한 수치해석,9791158083403,자유아카데미,20220205,Python
196,파이썬 코딩 실습(연구활용 대기과학편),9791165366414,좋은땅,20200727,Python
197,파이썬3 입문과 활용,9791196426316,지란지교에듀랩,20210222,Python
198,정치학을 위한 파이썬 (정치학도를 위한 데이터 수집과 분석),9788971804780,경북대학교출판부,20180214,Python
199,말랑말랑 파이썬 유쾌한 맛,9791159714108,북스힐,20220130,Python
200,파이썬으로 맛보는 인공지능 한 조각 (누구든 쉽게 이해하는 파이썬×인공지능 입문서!),9788960884083,디지털북스,20220830,Python
201,파이썬으로 배우는 공업수학,9791191346282,지오북스,20220301,Python
202,파이썬으로 배우는 텐서플로 기초,9788924099461,퍼플,20220816,Python
203,파이썬 딥러닝 텐서플로 (Python Deep Learning TensorFlow),9788956749099,정보문화사,20210630,Python
204,처음 시작하는 파이썬 (파이썬 패키지를 활용한 모던 컴퓨팅 입문),9791162243336,한빛미디어,20200824,Python
205,파이썬 Express,9788970504667,생능출판,20201120,Python
206,파이썬데이터 분석COS Pro 2급 (Edge to Edge 파이썬에서 자격증까지),9791162891100,북스홀릭퍼블리싱,20220831,Python
207,파이썬으로 캐글 뽀개기 (파이썬으로 시작해서 포트폴리오로 취업까지),9791165920791,비제이퍼블릭,20210827,Python
208,모두의 데이터 과학 with 파이썬 (수집 정리 탐구 예측 가치로 배우는 기초 데이터 과학),9791160502152,길벗,20170714,Python
209,"쉽게 따라 만드는 파이썬 주식 자동매매 시스템 (증권사 API 사용, 매매전략 구현, 실전 투자 전환까지!)",9791165217167,길벗,20211014,Python
210,인공지능 파이썬&블록코딩 (사이버파이와 함께하는),9791189563011,창의융합과학(주),20211227,Python
211,뚝딱뚝딱 파이썬 자동화 (다양한 연습 프로젝트를 통해 익히는 단순 반복 작업 해결 전략),9788966263219,인사이트,20210728,Python
212,파이썬 입문 A to Z,9791196707927,토마토북,20190617,Python
213,파이썬 웹 프로그래밍 (Django(장고)로 배우는 쉽고 빠른 웹 개발 | 파이썬3.x 장고2.x 버전 반영),9791162241042,한빛미디어,20180817,Python
214,72시간 파이썬 정복 (코딩초보를 위한),9788970939483,광문각,20190730,Python
215,"러닝 파이썬(상) (파이썬에 관한 것, 그 무엇이든!)",9791188621071,제이펍,20180328,Python
216,파이썬 코딩 알고리듬 (수알치와 함께하는 프로그래밍 예제),9791195993604,도수서원,20170925,Python
217,문과생을 위한 파이썬,9791196411725,인디라이프,20200701,Python
218,슬기로운 파이썬 트릭 (짧고 흥미로운 코드로 배우는 파이썬 실용 코딩),9788966262342,인사이트,20190129,Python
219,"전문가를 위한 파이썬 (파이썬3 버전 기준 | 간단하고, 명료하고, 효율적인 파이썬 프로그래밍)",9788968484988,한빛미디어,20160812,Python
220,개발자를 위한 파이썬 (현장에서 일하는 개발자 맞춤 입문서),9791162240205,한빛미디어,20171101,Python
221,"러닝 파이썬(하) (파이썬에 관한 것, 그 무엇이든!)",9791188621163,제이펍,20180328,Python
222,파이썬 핵심 레퍼런스 (빠르게 찾아서 바로 적용하는 실무가이드 | 파이썬 3.4와 2.7버전 내용반영),9788966261901,인사이트,20160812,Python
223,파이썬 튜토리얼 개발자를 위한 파이썬 (개발자를 위한 파이썬),9791156006473,도서출판 홍릉(홍릉과학출판사),20190225,Python
224,파이썬답게 코딩하기 (프로그래밍 언어의 개념과 흐름에 대한 고찰),9791186697603,비제이퍼블릭,20180430,Python
225,파이썬(Python) (박쌤과 함께 다양한 예제로 배우는 완전 쉬운),9788998955953,아티오,20170130,Python
226,나는 파이썬으로 머신러닝한다 1 (코알못을 위한 인공지능 순한맛),9791156724841,씨마스,20220607,Python
227,파이썬을 이용한 통계학 원론,9791125103479,교우,20220302,Python
228,파이썬과 자연어 처리 (파이썬과 함께하는 NLP 애플리케이션 만들기),9791161750255,에이콘출판,20170725,Python
229,파이썬 웹프로그래밍 (Django(장고)로 배우는 쉽고 빠른 웹개발),9788968481819,한빛미디어,20150401,Python
230,처음 시작하는 파이썬 (파이썬 패키지를 활용한 모던 컴퓨팅 입문),9788968482397,한빛미디어,20151210,Python
231,파이썬 딥러닝 케라스,9788960882133,디지털북스,20170930,Python
232,파이썬 웹 프로그래밍 (플라스크를 이용한 쉽고 빠른 웹 개발),9791158390358,위키북스,20160531,Python
233,"파이썬 더 쉽게, 더 깊게 (친절한 설명과 다양한 예제로 배우는)",9791185890029,제이펍,20140917,Python
234,파이썬 웹 프로그래밍 (플라스크를 이용한 쉽고 빠른 웹 개발),9788998139414,위키북스,20140128,Python
235,라즈베리 파이 프로그래밍 (파이썬으로 시작하는),9788994506760,제이펍,20130927,Python
236,따라하면서 배우는 파이썬,9791166750908,복두출판사,20211201,Python
237,인공지능 with 파이썬,9791185578873,인피니티북스,20210908,Python
238,파이썬 데이터 클리닝 쿡북 (파이썬과 판다스를 활용한 데이터 전처리),9791158392789,위키북스,20211119,Python
239,파이썬 프로그래밍 길라잡이,9791156009566,홍릉,20220225,Python
240,파이썬 객체지향 프로그래밍 4/e (다각도로 살펴보는 OOP 시스템),9791161756547,에이콘출판,20220630,Python
241,파이썬으로 제어하는 마이크로비트,9791137291256,부크크(bookk),20220808,Python
242,ICDL 컴퓨팅 파이썬,9791196841409,Publs(퍼블스),20191115,Python
243,파이썬을 이용한 통계적 머신러닝 (제3판),9791158083649,자유아카데미,20220615,Python
244,"파이썬 증권 데이터 분석 (파이썬 입문, 웹 스크레이핑, 트레이딩 전략, 자동 매매)",9791162243206,한빛미디어,20200701,Python
245,파이썬과 피지컬 컴퓨팅,9791185578705,인피니티북스,20200824,Python
246,파이썬 프로그래밍 핵심,9788978689847,UUP,20210223,Python
247,Pandas Cookbook 2/e (파이썬 데이터 과학 기초),9791161754840,에이콘출판,20201229,Python
248,파이썬으로 챗봇 만들기 (자연어 처리와 머신러닝을 이용하여),9788931463231,영진닷컴,20201120,Python
249,기계학습 기반의 파이썬 활용,9788998308452,성진미디어,20211130,Python
250,사이버파이로 배우는 파이썬 인공지능 코딩 (파이썬에 인공지능 더하기),9791197175916,슈퍼트랙,20210830,Python
251,나는 파이썬으로 피지컬 컴퓨팅한다 (개정판),9791156724766,씨마스,20220314,Python
252,파이썬으로 배우는 과학계산,9788952130419,서울대학교출판문화원,20211231,Python
253,신비한 파이썬 프로젝트 (호기심을 풀어보는),9788931462081,영진닷컴,20200522,Python
254,파이썬이 보이는 그림책 (국내 최초 그림으로 배우는 프로그래밍 입문서),9788931555653,성안당,20180724,Python
255,파이썬으로 데이터 주무르기 (독특한 예제를 통해 배우는 데이터 분석 입문),9791186697474,비제이퍼블릭,20171229,Python
256,누구나 파이썬 통계분석 (통계는 4차 산업혁명 시대의 필수 지식 / 기초이론-수식-파이썬의 3 STEP),9791156644880,한빛아카데미,20200406,Python
257,게임으로 배우는 파이썬 (고전게임을 직접 만들면서 즐겁게 배우는 파이썬),9788931459982,영진닷컴,20190329,Python
258,"파이썬으로 만드는 나만의 게임 (핑퐁, 장애물 피하기, 레이싱, 슈팅 게임 등 다양한 예제로 배우는 파이썬)",9791165921200,비제이퍼블릭,20220128,Python
259,"파이썬 네트워킹 마스터 (파이썬으로 하는 네트워크 자동화, 데브옵스, 테스트 주도 개발)",9791161753638,에이콘출판,20191031,Python
260,파이썬 실무 프로그래밍 (시스템/네트워크 관리자를 위한),9791158390532,위키북스,20170331,Python
261,엑셀Ⅹ파이썬 코드 레시피 125 (퇴근 시간을 앞당겨주는 엑셀 업무자동화를 위한 첫걸음),9791127453497,에이케이커뮤니케이션즈,20220510,Python
262,소프트웨어와 문제해결 (랩터와 파이썬을 활용한 문제해결),9791185578552,인피니티북스,20191219,Python
263,인공지능과 함께하는 파이썬,9788998308445,성진미디어,20211130,Python
264,파이썬 네트워크 자동화 (가상화 랩 만들기를 통한),9791161753188,에이콘출판,20190725,Python
265,깐깐하게 배우는 파이썬,9788966261185,인사이트,20141204,Python
